id,text,author_username,author_id,created_at,like_count,reply_count,retweet_count,quote_count,bookmark_count,impression_count,lang,conversation_id,hashtags,mentions,x_fetched_at,source_pack,source_type
1967042728770064423,"@regar_op0sisi ‼️
Sudah saatnya negara harus mengevaluasi MBG. Manfaat dan Pelaksanaan. ""SEKOLAH GRATIS"" dari PAUD hingga SLTA garansi 100% tidak ada : ulet, keracunan, basi, tray yg hilang dan guru2 hrs ganti rugi..✌
○ itu uang rakyat lho. Bukan uang mbah2mu.",Bambang77197468,702038954426535937,1757814507,0,0,0,0,0,30,in,1966744231575515467,,,,tray_suhu_basi,yaml_fast
1971452973575491668,"Sebenarnya klu mau MBG ga basi, klu ngikutin negara2 maju, adalah dgn memasaknya dari pagi. Setidaknya makanan masih anget, diangin2in bentar, trus taroh ke ompreng dan ditutup. Bahkan di Cina sistemnya prasmanan.

Makanya gw meragukan kemaren yg studi MBG belajar apa aja😂",EpicRifqi,1853485940,1758865991,2,0,0,0,0,148,in,1971452973575491668,,,,tray_suhu_basi,yaml_fast
1967040623049114074,"@PreciosaKanti ‼️🥸
Siapapun yg melaksanakan, negara sdh hrs mengevaluasi MBG. Pelaksanaan &amp; manfaat
MBG. 
● Jika MBG diganti ""sekolah gratis"" dari PAUD hingga SLTA garansi tak bakal ada ulet, keracunan, basi, tray hilang hrs diganti guru2..✌",Bambang77197468,702038954426535937,1757814005,0,1,0,0,0,38,in,1966888605303140404,,,,tray_suhu_basi,yaml_fast
1968177854279192967,"Bupati Lumajang melakukan sidak ke dapur Satuan Pemenuhan Pelayan Gizi atas keluhan orang tua siswa krn makanan basi, lauk bau amis, buah potong kecut, makanan belum matang &amp; menemukan dapur MBG belum memiliki mesin pengering untuk ompreng wadah makanan.
https://t.co/pOCd7L9V7N.",FrankyTts,106247388,1758085142,0,0,0,0,0,73,in,1968177854279192967,,,,tray_suhu_basi,yaml_fast
1971166100135215355,"Mbg ni apaan bgt. Kemaren dapat yang pas tutup ompreng dibuka aja udah bau basi njir makanannya, pembunuhan berencana njir. Kata gwa stop dah. Gwa gabutuh MBG butuhnya buku pelajaran njing, harga buku mahal-mahal bgt tai.",Sigm4ritzz,1878286385192566784,1758797595,1,0,0,0,0,170,in,1971166100135215355,,,,tray_suhu_basi,yaml_fast
1971235217093591277,"@ceritasisikanan @gebethcalled @ARSIPAJA nyokap gw punya catering besar di jakarta, menurut beliau wadah MBG itu kan aluminum, kalo makanan panas langsung ditutup, pasti potensi basi lebih gede. mengingat sekali jalan bisa ratusan porsi, pasti mereka masak dari malem, baru disajiin besok paginya. udh rawan segala2nya",SagitaP_,521009839,1758814074,3,0,0,0,0,137,in,1971062103802036616,,,,tray_suhu_basi,yaml_fast
1970268980574331075,"@Fafaakk @ARSIPAJA Jenengan habis masak masih panas langsung ditutup kayak wadah MBG tidak mbak jualannya? Atau di diamkan dulu sampai dingin baru ditutup wadah, jualan anda berapa pcs sehari?",ekosaputro2404,1572064228382769154,1758583705,0,1,0,0,0,2679,in,1969929640321175848,,,,tray_suhu_basi,yaml_fast
1970444646196346889,"@bobby_risakotta 👽🥸
MBG diganti dengan ""Sekolah Gratis"" mulai PAUD hingga SLTA. Garansi 100% tak bakal ada ulat| basi| keracunan| guru tak lagi hrs ganti food tray yg hilang dll.
Kalaupun mau dikorupsi No Problem, yg penting sekolah gratis. TITIK https://t.co/0vaejFnSHY",Bambang77197468,702038954426535937,1758625587,0,0,0,0,0,42,in,1970420495515537918,,,,tray_suhu_basi,yaml_fast
1984015896541852149,"@kompascom Ya bener dingin, kalau panas lalu di masukkn oe tempat makan mbg yg tertutup, apa gak basi nanti?
Kalau basi, anak2 keracunan apa malah gak nambah masalah lagi?",ariefpray,360781744,1761861225,2,0,0,0,0,1298,in,1983910010334679172,,,,tray_suhu_basi,yaml_fast
1973011166638256330,Khusus untuk menangani nasi. Orang Jawa sering menempatkan nasi panas di cething. Biar pendinginan nasi bisa secara alami sesuai suhu ruang. Bukan dikipas angin yg mungkin dinginnya hanya diluar. Kontruksi cething bisa dicontoh wadah utk nasi MBG,YuliantoAja8,1632619419917778944,1759237493,0,0,0,0,0,3,in,1973011166638256330,,,,tray_suhu_basi,yaml_fast
1975051315765186797,"Cegah Keracunan Makan Bergizi Gratis, Dua Siswi Cilacap Ciptakan ""Ompreng"" Pendeteksi Makanan Basi #mbg
https://t.co/WB3Z1YL1tP",SuaraKota_,1969039315998318593,1759723903,0,0,0,0,0,8,in,1975051315765186797,,,,tray_suhu_basi,yaml_fast
1972246573750145333,"@djoniecash2 @txtdaritaxpayer Kotor beda sih ya sama basi

Komponen paling maut dari MBG ini yang basah-basah selanjutnya dibiarkan sedikit hangat di wadah tertutup
Kalo coba pahamin sedikit soal cara tumbuh mikroba, bakal paham juga kalo itu masalah besar
https://t.co/eA4ndmYuhK",Evasour_A,1487533099,1759055200,13,0,0,0,1,347,in,1972126133534732488,,,,tray_suhu_basi,yaml_fast
1961058801886675103,"Nooo!!! uang pajak gue!!!

Kalau di swedia:
- dapur terdesentralisasi di sekolah2 -&gt; mengurangi waktu dr produksi ke konsumsi
- prasmanan -&gt; mengurangi point of contacts jd ga cepet basi (tray, centong, tangan petugas, dsb)

MBG belajarnya sih ke swedia ya, cm ko gini plksnaannya",Ridwanffff,1526485479834603520,1756387827,1,1,0,0,0,139,in,1961058801886675103,,,,tray_suhu_basi,yaml_fast
1971079286338748687,"Barusan diceritain guru lain kalau hari selasa (?) dapet mbg bakmie ada kuahnya dikit (udah terampur sama mie nya). Pas mau dimakan siswa, mie nya udah basi dan ga pada dimakan. 

Beliau bilang ke mas yang ngambil ompreng kalau mie nya udah basi tapi ga di gagas 🙂",klmtr__,1321615655607529473,1758776897,0,0,0,1,1,101,in,1971079286338748687,,,,tray_suhu_basi,yaml_fast
1971376691433071031,"@IndoPopBase Gimana gak keracunan MBG,
Di sini banyak kantor cabang saya lihat jam 12 malam udah pada sibuk buat packing, jam 12 malam loh, sedangkan di bagikan jam 12 siang,
12 jam makanan panas langsung di tutup di wadah stainless apagak basi??",Ridho_tambunan2,3735859640,1758847804,2,0,0,0,0,305,in,1971073094778511523,,,,tray_suhu_basi,yaml_fast
1967180772642898076,"@WagimanDeep212_ ‼️🥸
MBG diganti dengan ""Sekolah Gratis"" Garansi 100% tidak berulat| tdk keracunan| tidak basi| tidak ada Guru yg harus ganti rugi jk Food Tray hilang| tak ada sorong kiri sorong kanan tralala trilili..
● mulai PAUD hingga SLTA gratis. Total free",Bambang77197468,702038954426535937,1757847419,0,2,0,0,0,95,in,1967126864440557985,,,,tray_suhu_basi,yaml_fast
1968917746147598707,"@ardisatriawan Tadi sempet lihat postinga  kepala dapur mbg nggak tahu daerah mana. Katanya keracunan atau makanan basi itu dari ompreng yang nggak bersih. Emang udah di cuci dan di lap. Tapi lapnya nggak bersih, lapnya apek. Jadi bisa membuat makanan terkontaminasi bikin cepat basi/bakteri",tirtaa42,736889728478285824,1758261546,0,1,0,0,0,417,in,1968517659865301173,,,,tray_suhu_basi,yaml_fast
1970196288785526904,"kenapa MBG  bisa beracun? karena makanan udah basi. kenapa bisa basi? ada beberapa kemungkinan. 
1. salah di pencucian ompreng yg gk bersih. pernah ga ngalamin nyuci tepak makan tp masih bau sayur yang sebelumnya? nah itu bisa nyebabin cepet basi makanan barunya.",kangenkamuboleh,1708847120378392576,1758566374,0,1,0,0,0,58,in,1970196267285570014,,,,tray_suhu_basi,yaml_fast
1975382862221484477,"Maaf, guru di sini gaji kecil, daripada beli ompreng dan ganti makanan buat sabotase MBG, mendingan buat kepulin dapur sendiri. Dapur di rumah aja kadang masih dingin, apalagi kepikiran beli barang mahal kek gitu. 

ALIAS, BJIRRR, DAH GAJI DIKIT, FITNAHNYA GAK NGOTAK!",jjongwinterus,1103444980092157952,1759802949,0,0,0,0,0,97,in,1975382862221484477,,,,tray_suhu_basi,yaml_fast
1974869787663880659,"Orang ini bermasalah SERIUS karena dia ga paham pekerjaan, sehingga membisiki presiden dengan informasi yang salah dan membuat anggaran MBG jadi BENGKAK

asalahnya bukan di sterilisasi tapi di KAPASITAS Produksi 1 dapur 4000 porsi, itu jika dengan 10 kompor selesai dalam waktu 40 jam dan itu membuat makan BASI, belum lagi distribusi makanan mateng ke sekolah2 karena makanan matemg terlalu lama pd suhu ruang itulah yng MEMBIAKAN BAKTERI bos

Nih gue jelasin lagi dech, dasar BEGO

Pernyataan pejabat tersebut menunjukkan kegagalan memahami akar masalah sistemik dalam program MBG (Makan Bergizi Gratis). Mari kita bedah...

📉 1. Salah Diagnosis Masalah

Masalah utama bukan pada higienitas air atau alat makan, melainkan pada kapasitas produksi dan rantai waktu distribusi makanan matang.

Produksi 4.000 porsi per dapur dengan 10 kompor berarti rata-rata 400 porsi per kompor.

Dengan waktu masak 1 jam per batch, proses penuh butuh ±40 jam—tidak realistis dalam siklus harian makan siang.

Akibatnya, makanan disimpan terlalu lama pada suhu ruang, di mana zona bahaya bakteri (danger zone) adalah 5°C–60°C. Dalam 2–4 jam, bakteri seperti Bacillus cereus atau Salmonella bisa berkembang biak eksponensial.

Mengganti air biasa dengan air galon tidak menyelesaikan problem ini—bahkan hanya MENAMBAH BIAYA logistik dan operasional tanpa menekan risiko mikrobiologis utama.

🔬 2. Fokus Sterilisasi Salah Arah

Sterilisasi alat makan dengan suhu 120°C adalah STANDARD INDUSTRI UNTUK RUMAH SAKIT atau LABORATORIUM, bukan DAPUR massal sekolah.

Risiko terbesar BUKAN pada alat makan, melainkan kontaminasi silang dari bahan mentah, waktu pendinginan, dan pengemasan makanan panas ke wadah tertutup.

Sistem sterilisasi seharusnya diterapkan pada siklus produksi (proses dan waktu), bukan hanya pada alat.

⚙️ 3. Solusi Teknis yang Tepat

Pendekatan yang benar untuk menjamin higienitas dan efisiensi justru harus mencakup:

a. Desain Dapur Distribusi (Decentralized Kitchen)

🔹️Maksimal 500–800 porsi per dapur.
🔹️Dekat dengan titik konsumsi (radius 1–2 km).

Mengurangi waktu distribusi dan menjaga makanan tetap hangat (≤2 jam dari waktu masak ke konsumsi).

b. Standar Proses Produksi

Gunakan Cook-Chill System atau Retort Food Technology untuk kebutuhan massal jika tetap terpusat.

Implementasi Food Safety Plan berbasis HACCP (Hazard Analysis Critical Control Point).

Suhu penyimpanan <5°C dan pemanasan ulang >75°C sebelum disajikan.

c. Efisiensi Air

Penggunaan air galon hanya relevan untuk air minum langsung, bukan untuk memasak dalam volume besar.

Solusi rasional: filtration + chlorination system di tiap dapur (biaya jauh lebih murah per liter dibanding air galon).

💸 4. Dampak Fiskal

Instruksi seperti “gunakan air galon” dan “sterilisasi alat makan dengan pemanas gas” akan:

Meningkatkan biaya per porsi secara signifikan (±Rp1.000–1.500 tambahan) tanpa peningkatan signifikan pada keamanan pangan.

MENGACAUKAN efisiensi anggaran, karena dana habis di input yang salah sasaran.

🧭 Kesimpulan Strategis

Masalah program MBG bukan higienitas kosmetik, melainkan desain sistemik distribusi dan kapasitas operasional yang cacat metodologi.

Setiap rupiah yang dikeluarkan untuk air galon dan sterilisasi alat makan hanya akan menjadi pemborosan anggaran yang tidak berdampak pada keselamatan konsumsi.

:: WeKa ::

@PurbayaYudhi",WeKa_Ronin,1383295518374121475,1759680623,0,0,0,1,0,232,in,1974869787663880659,,,,tray_suhu_basi,yaml_fast
1974829428048797826,"Presiden Prabowo memperketat standarisasi kebersihan dan keamanan dalam pelaksanaan Program Makan Bergizi Gratis (MBG). Langkah tegas ini diambil untuk mengantisipasi dan mencegah kasus keracunan yang menimpa penerima manfaat program di berbagai daerah agar tidak terulang. Presiden menegaskan bahwa semua Satuan Pelayanan Pemenuhan Gizi (SPPG) harus dilengkapi dengan alat cuci kontainer makanan (ompreng) yang memadai, menggunakan ultraviolet, gas, atau air yang sangat panas. Selain itu, Presiden juga mewajibkan adanya filter air dan tes kit atau pengujian sebelum makanan dikirim kepada penerima manfaat.

#PresidenPrabowo #PrabowoSubianto #MBG #ProgramMBG #MetroTV",Metro_TV,57261519,1759671000,7,6,3,0,0,2991,in,1974829428048797826,,,,tray_suhu_basi,yaml_fast
1974403664195571944,"@DivHumas_Polri Satu lagi yang sangat penting di evaluasi. Tray tempat makan MBG itu harusnya ada ventilasi udara nya. Sehingga nasi dimasak jam 2 pagi, disajikan jam 12 siang, tidak basi dan berair (berlendir). Mau sanitasi bagaimanapun, kalau tray nya model spt itu, potensi basi tetap besar.",Indonesiaguyub,268687443,1759569490,2,0,0,0,0,544,in,1974379746147643721,,,,tray_suhu_basi,yaml_fast
1972870612755599503,"Penerima MBG di sekolah tdk ada yang mengawasi dari pihak BGN

SPPG terjaga kebersihannya, debu dilantai tdk boleh ada
Dapur, tempat saji, harus streril dari sendal/sepatu

Sekolah? 
Lantai di injak sepatu?
Tumpukan di luar ruangan?
Terpapar sinar matahari?
Ompreng pasti panas",IrawanRommi,1348987504985133057,1759203982,4,4,1,0,0,247,in,1972870612755599503,,,,tray_suhu_basi,yaml_fast
1972829928040415455,"Presiden RI Prabowo Subianto memastikan program Makan Bergizi Gratis (MBG) akan terus berjalan. Menurut dia, MBG yang dimulai sejak awal 2025 ini telah berjalan cukup sukses meski masih ada kekurangan.

“Anak-anak kita harus cukup makan, maka Makan Bergizi Gratis berjalan terus. Alhamdulillah hari ini sudah hampir mencapai 30 juta penerima manfaat,” kata Prabowo di Cileungsi, Bogor, Jawa Barat, Senin (29/9/2025).

Presiden mengamini masih ada kekurangan dalam pelaksanaan program MBG, salah satunya terkait insiden keracunan makanan yang dialami sejumlah siswa di beberapa daerah. Karena itu, Prabowo berjanji pemerintah akan membenahi proses memasak hingga distribusi MBG agar diterima dengan baik oleh para penerima manfaat.

“Kita kerja keras sekarang. Semua dapur nanti harus dilengkapi alat-alat cuci ompreng yang benar-benar kuat dengan ultra violet atau dengan gas, atau dengan air yang sangat panas. Kemudian juga filter untuk air harus ada, kemudian test kit sebelum dikirim makanan harus ada. Ini segera kita benahi, semua dapur harus ada tukang masak terlatih,” ujarnya.

Naskah: Mohammad Kholis
Editor | Admin: Gigih | Farraa 

Saksikan Garuda TV di Free to Air atau Streaming melalui:

https://t.co/8OYe9W7AgR | YouTube Garuda TV | Aplikasi Vidio | WeTV (Wewatch) | IndiHome CH111 | Transvision CH824 | FirstMedia CH45

#garudatv #laporan8 #Viral #MBG #MakanBergiziGratis #PresidenPrabowo #KeracunanMBG #PrabowoSubianto #DapurMBG",garudatvnews,502140136,1759194282,0,0,0,0,0,103,in,1972829928040415455,,,,tray_suhu_basi,yaml_fast
1972749557084914014,"Prabowo Pastikan MBG Jalan Terus, Semua Dapur Dilengkapi Sterilisasi & Test Kit Sebelum Makan Dikirim

Bogor - Presiden RI Prabowo Subianto memastikan program Makan Bergizi Gratis (MBG) akan terus berjalan. Menurut dia, MBG yang dimulai sejak awal 2025 ini telah berjalan cukup sukses meski masih ada kekurangan.

""Anak-anak kita harus cukup makan, maka Makan Bergizi Gratis berjalan terus. Alhamdulillah hari ini sudah hampir mencapai 30 juta penerima manfaat,"" kata Prabowo di Cileungsi, Bogor, Jawa Barat, Senin (29/9).

Presiden mengamini masih ada kekurangan dalam pelaksanaan program MBG, salah satunya terkait insiden keracunan makanan yang dialami sejumlah siswa di beberapa daerah. Karena itu, Prabowo berjanji pemerintah akan membenahi proses memasak hingga distribusi MBG agar diterima dengan baik oleh para penerima manfaat.

""Kita kerja keras sekarang. Semua dapur nanti harus dilengkapi alat-alat cuci ompreng yang benar-benar kuat dengan ultra violet atau dengan gas, atau dengan air yang sangat panas. Kemudian juga filter untuk air harus ada, kemudian test kit sebelum dikirim makanan harus ada. Ini segera kita benahi, semua dapur harus ada tukang masak terlatih,"" ujarnya.

Ia pun menyampaikan terima kasih kepada pihak-pihak yang telah bekerja keras dalam pelaksanaan MBG.

""Dari segi statistik dibandingkan dengan yang sudah kita hasilkan ternyata (ada) penyimpangan, kekurangan. bukan penyimpangan sengaja, tapi katakanlah deviasi itu adalah ternyata 0,000017%,"" ucap Presiden.

Sebelumnya, Prabowo juga menekankan keselamatan anak merupakan prioritas utama dalam pelaksanaan MBG. Hal ini disampaikan Menteri Koordinator Bidang Pangan Zulkifli Hasan (Zulhas) usai rapat koordinasi di Kementerian Kesehatan, Minggu (28/9).

“Kemarin, Bapak Presiden setibanya di Tanah Air langsung memimpin beberapa menteri di Halim untuk mengadakan rapat. Salah satu yang dibahas adalah mengenai Makan Bergizi Gratis. Setelah dari Halim, semalam masih melanjutkan pembahasan soal Makan Bergizi Gratis. Dan siang ini, atas instruksi dari Bapak Presiden, kami melakukan rapat koordinasi dengan kementerian dan lembaga yang tadi saya sampaikan kepada saudara-saudara,” kata Zulhas.

Menurutnya, perhatian Prabowo terhadap insiden yang terjadi di sejumlah Satuan Pelayanan Pemenuhan Gizi (SPPG) sangat serius. “Jadi, betapa serius perhatian Bapak Presiden terhadap masalah ini. Saya sampaikan, atas petunjuk dan arahan Bapak Presiden bahwa bagi pemerintah, keselamatan anak adalah prioritas utama. Kami menegaskan, insiden bukan sekadar angka, tetapi menyangkut keselamatan generasi penerus,” tegas Zulhas.

Langkah yang ditempuh meliputi penutupan sementara SPPG bermasalah, evaluasi kedisiplinan di SPPG khususnya juru masak, serta sterilisasi peralatan dan perbaikan sanitasi, kualitas air, dan alur limbah. 

“Kemudian diperintahkan semua kementerian, lembaga, pemda, pemangku kepentingan program MBG ikut dan aktif dalam proses perbaikannya. Kementerian, daerah, lembaga terkait juga harus bersama-sama aktif. Tidak menunggu, tapi aktif melakukan pengawasan,” tegasnya.
@prabowo #Prabowo #MBGJalanTerus #MakanBergiziGratis #SterilisasiDapur #TestKitMakanan #PrioritasKeselamatanAnak #30JutaPenerimaManfaat #PrabowoUntukAnakBangsa #GenerasiSehatIndonesia",RadioElshinta,121640063,1759175120,3,0,1,0,0,891,in,1972749557084914014,,,,tray_suhu_basi,yaml_fast
1972532009739415562,"Standar gizi MBG berdasarkan AKG (Permenkes 28/2019): misal 300-831 kcal energi, 6-26g protein per porsi tergantung usia. Tolak ukur: penuhi kebutuhan harian (20-35% AKG).

Alat test: Pemeriksaan fisik (warna, rasa, aroma); sampel disimpan untuk monitoring. Belum ada alat spesifik disebutkan.

Yang ngetest: Nutrisionis, supervisor SPPG, Dinas Kesehatan, Puskesmas.

Standar kebersihan: WHO Five Keys (bersih, pisah bahan, masak benar, suhu aman, air bersih).

SOP pemilihan bahan: Prioritas lokal, segar (daging merah segar, ikan mata jernih), hindari alergen, verifikasi kualitas.

Alat masak/makan: Stainless steel (tipe 304/316, tebal 0.4-0.6mm), tray 5 kompartemen.

Cara masak: Aman, distribusi <4-6 jam, cek sebelum kirim.

Sumber: BGN, Kemenkes, AIPVOGI, Ralali.",grok,1720665183188922368,1759123253,0,0,0,0,0,50,in,1972494407808266586,,,,tray_suhu_basi,yaml_fast
1971744023028392271,"@zakiberkata Kalau keadaan makanan itu masi hangat dia akan ngeluarin uap
Sedangkan wadah MBG yaitu stainlis yg mana jg bs menyimpan panas, d sajikan campur mulai nasi sm lauknya, trs di tutup rapat siangnya mulai di makan oleh siswa
Uap itu ga bs kluar dn bs menimbulkan kontaminasi bakteri",welek92,1488338169129234432,1758935382,0,0,0,0,0,171,in,1971573426268798988,,,,tray_suhu_basi,yaml_fast
1971364102804210132,"@permendagree @sdenta 1. Dapur hajatan makanan fresh masak disitu makan disitu
2. Mungkin mbg masih panas langsung di packing
3. Mungkin karna pake wadah berulang waktu cuci ada bagian yang kelewatan jadi masih kotor
4. Mungkin yang kerja di mbg bukan orang profesional yang biasa masak banyak beda",Akujodoh_kamu,1157970145387487232,1758844802,0,2,0,0,0,278,in,1971102522602553470,,,,tray_suhu_basi,yaml_fast
1971155336028619104,"Postingan ini melengkapi kembali tulisan yang pernah saya buat pada Kanal X di Bulan Januari 2025. Waktu itu saya melihat beberapa titik yang mungkin dapat menjadi kritis pada pelaksanaan MBG dan tampaknya beberapa titik kritis itu sepertinya menjadi perhatian bagi kita semua hari ini. 

Saya melihat MBG ini sebenarnya program yang bagus (jika tidak mau disebut populis), namun itu hanya terjadi jika program ini berhasil. Ini adalah tentang sebuah metode ""Memasak"" yang mungkin jika memasak itu untuk diri sendiri atau keluarga, dapat dibuat dengan mudah dan simple. Tetapi, ketika ""Memasak""  diperuntukkan untuk skala besar, maka memasak menjadi suatu tata kelola penyelenggaraan makanan yang tidaklah lagi mudah atau simple, tetapi menjadi sebuah sistem yang  kompleks, terintegrasi, dan tidak bisa dijalankan dengan pola pikir dapur rumah tangga biasa. Ini adalah sebuah sistem yang menuntut standar, pengawasan mutu, manajemen risiko, serta koordinasi yang ketat agar aman dan berhasil.

Dari segi produksi makanannya, apa yang harus disiapkan pada pra-produksi, misalnya pemilihan menu, tidak semua resep rumah tangga bisa di-scale up, stabil, tahan simpan, dan konsisten hingga saat penyajian. Lalu, saat produksi yang tentunya ini adalah yang paling rumit, bagaimana teknik pengolahan massal bahan baku dan bumbu sehingga masakan tetap berkualitas tanpa mengorbankan rasa, palatabilitas, dan nilai gizi. Masih banyak lagi dari aspek produksi: kontrol suhu saat memasak, bagaimana penggunaan peralatan memasak, apakah bisa dengan perkakas masak rumahan atau menggunakan perkakas skala industri untuk menjamin mutu, kualitas, dan keamanan pangan. Kemudian sampailah pada proses pasca-produksi, saya membayangkan sebuah dapur sentral yang beroperasi untuk setiap jarak tempuh kurang dari 1 jam perjalanan dari selesai makanan diproduksi hingga makanan disantap, wadah yang higienis, berikut dengan truk pengangkut makanan yang mungkin harus spesifik. Ooh...la...la...

Dalam pikiran saya, ini bukan lagi tentang masak-memasak, ini adalah sebuah tanggung jawab besar yang melibatkan beragam disiplin ilmu yang dijalankan dengan profesional serta penerapan Good Manufacturing Practices. 

Jika semua ini dijalankan dengan baik, MBG dapat terwujud dan berkelanjutan serta menjadi sumber harapan untuk Generasi Emas Indonesia.",drputriadimukti,1214891875309481989,1758795029,0,0,0,0,0,113,in,1971155336028619104,,,,tray_suhu_basi,yaml_fast
1971013897546235952,Muak banget sama berita mbg gak berkualitas yg lalul lalang tanpa henti. Padahal program ini punya potensi untuk menumbuhkan ekonomi rakyat. Mulai dari pesen tray di produsen lokal sampe produksi makanan dengan mengerahkan warga sekitar sekolah biar gak basi. Sayangnya mereka-,dkdbtw,1026287540,1758761307,1,1,0,0,0,59,in,1971013897546235952,,,,tray_suhu_basi,yaml_fast
1971002187611517107,"@sgwkshin Di FB banyak yg share menu MBG, spageti dan burger dimasukkan dlm karbo, di tray akan dilengkapi dg menu protein, sayur, dan susu. 
Tiap sppg ada ahli gizinya, masalah biasanya muncul di tata kelola dapur (menu, rasa, dan basi/tidak).",myshabrina1,1027553470209875968,1758758515,0,0,0,0,0,39,in,1970993801230705037,,,,tray_suhu_basi,yaml_fast
1970492207334596816,@tempodotco Di paksa pemerintah makan MBG dari ompreng haram. Belum lagi makanan basi Dari Katering kebut Semalam.,Pipilioi,1540401188403036160,1758636926,0,0,0,0,0,17,in,1970337325738557482,,,,tray_suhu_basi,yaml_fast
1980799095632781816,"Program MBG dari Badan Gizi Nasional mengusung prinsip Zero Defect tanpa celah untuk kesalahan, demi kualitas terbaik.
Dari bahan baku bersertifikat hingga food tray berteknologi tinggi, BGN memastikan setiap sajian aman, higienis, dan bergizi.
Langkah nyata menuju generasi sehat https://t.co/bH8Ne770Ks",azamseprot,1878435916622217216,1761094280,0,0,0,0,0,65,in,1980799095632781816,,,,tray_material,yaml_fast
1962349719771885794,"Sender pengen beli tumblr stainless steel yg tahan dingin, tapi setelah ada berita MBG kalau wadah stainless steelnya mengandung bahan non halal seder jadi takut. 
Ada yang tau tumblr tahan dingin yg halal/ made in indonesia ngga yaa 💚",tanyarlfes,1371650588,1756695606,2,4,0,0,3,5205,in,1962349719771885794,,,,tray_material,yaml_fast
1960635850548826259,"Ramai polemik Isu terkait keamanan wadah makan pada Program Makan Bergizi Gratis (MBG).https://t.co/MSQCv8Xn8e
#fypシ #MBG https://t.co/BFTdDIXFKo",portonewsonline,1312686803191644161,1756286988,1,0,0,0,0,129,in,1960635850548826259,,,,tray_material,yaml_fast
1960900122688082076,Heboh Ompreng MBG Impor Diduga Mengandung Minyak Babi Kepala Badan Gizi Nasional (BGN) Dadan Hindayana buka suara soal ompreng atau food tray Makan Bergizi Gratis (MBG) yang diimpor dari China diduga mengandung bahan berbahaya dan minyak babi. Dia akan melakukan pengecekan. https://t.co/HlursYSsBq,sasaputri466403,1905086631276912640,1756349995,1,0,0,0,0,323,in,1960900122688082076,,,,tray_material,yaml_fast
1960279419131756865,"kalau alat makan stainless yg banyak beredar di pasaran ada isu kaya tray mbg jg ga ya? jd takut euy
ya Allah… beneran ini mah aku udah pasrah. tolong lindungi kami 😭😭😭",3twonewoo,811435080404979712,1756202008,0,0,0,0,0,29,in,1960279419131756865,,,,tray_material,yaml_fast
1960327929965248622,"Ompreng MBG Pakai Bahan Stainless Steel, Ini Kelebihannya https://t.co/4mDadDL514",detikfood,100182925,1756213574,0,1,0,0,0,247,in,1960327929965248622,,,,tray_material,yaml_fast
1959955523786404075,"TL;DR - Jutaan unit tray MBG bahannya adalah steinless steel 201 ⚠️(((NON FOOD GRADE)))⚠️ dan udah beredar di sekolah-sekolah adek, anak, ponakan, dan cucu kalian. 

Ini ANCAMAN PUBLIC HEALTH YANG SERIUS dan gak boleh dibiarin. 

Kejam banget.",daem_MIA,1289835448185917445,1756124785,10136,80,7708,480,950,399951,in,1959955523786404075,,,,tray_material,yaml_fast
1959933487781494920,"@fahrisalam Dokumen Safety Data Sheet itu mengacu ke pelumas mesin stamping utk membentuk tray Stainless Steel 304. Pertanyaannya skrg, apakah tak ada proses pencucian tray SS 304 itu sebelum dipakai wadah MBG ?",RedandW96922244,1303179073418440704,1756119531,43,1,7,0,1,12154,in,1959900441061548178,,,,tray_material,yaml_fast
1960289871785832917,Badan Gizi Nasional mengecek dugaan ompreng dengan bahan berbahaya dan mengandung minyak babi dari China untuk Program Makan Bergizi Gratis. https://t.co/UPZLgyO3ls,detikcom,69183155,1756204500,1,1,2,0,0,3455,in,1960289871785832917,,,,tray_material,yaml_fast
1951521082118381631,@ARSIPAJA Rumornya food tray mbg tuh ga memenuhi standar food grade ya? Ada yang ngecek tuh orang yg punya alatnya.,gatauahdark,1070505077708775425,1754113858,0,0,0,0,0,79,in,1951478068524228917,,,,tray_material,yaml_fast
1962267319809515942,"fyi aja program mbg ini ada bbrp sekolah yang pake tray besi (yang biasa tempat bekal yang besi) tapi ga food grade, kebayang dong kalo banyak sekolah yang pake itu, bahaya banget kalo udah ga food grade. trus masih mau maksa bilang programnya baik baik aja?",amamordialti,1434408840838012929,1756675960,0,0,0,0,0,176,in,1962267319809515942,,,,tray_material,yaml_fast
1980802541307994149,"Terapkan Prinsip ZERO DEFECT!
Program MBG kini makin ketat dan higienis. Kepala BGN pastikan semua proses di Satuan Pelayanan Pemenuhan Gizi (SPPG) berstandar tinggi:
✅ Rapid test bahan baku
✅ Sterilisasi food tray
✅ Air bersertifikat layak konsumsi

BerKUALITAS itu kewajiban https://t.co/7gCgQ1A9Lf",Ramay4na,1526738394386075648,1761095102,2,0,2,0,0,100,in,1980802541307994149,,,,tray_material,yaml_fast
1962847978399387691,"DUGAAN penggunaan lemak babi dalam proses produksi baki (tray) stainless steel impor untuk program Makan Bergizi Gratis (MBG) menyeruak
https://t.co/gABW7bkflp",mediaindonesia,68930552,1756814400,0,0,0,0,0,424,in,1962847978399387691,,,,tray_material,yaml_fast
