tweet_id,text_raw,author_username,author_id,created_at,like_count,reply_count,repost_count,quote_count,bookmark_count,impression_count,lang,query_group,query_label,tweet_url,text_clean,text_joined
1977373868399394940,"Isu Minyak Babi di Foof Tray MBG, Badan Gizi Nasional Libatkan Majelis Tarjih https://t.co/XDPgm3eQXu",KabarMuh_ID,1481296968731459592,1760277642,7,2,0,0,0,458,in,tray,tray_umum_objek,https://x.com/KabarMuh_ID/status/1977373868399394940,isu minyak babi di foof tray mbg badan gizi nasional libatkan majelis tarjih,isu minyak babi foof tray badan gizi nasional libat majelis tarjih
2045540439185649728,@_jaehoney_ hnggg iya tincasenya bikin inget ompreng mbg🥺,chemikeul,1622314773907124226,1776529819,0,1,0,0,0,14,in,tray,tray_umum_objek,https://x.com/chemikeul/status/2045540439185649728,hnggg iya tincasenya bikin inget ompreng mbg,hnggg iya tincasenya bikin inget ompreng
1979463643042582789,"Yukk bergabung dan ikut berkontribusi  dalam Forum Makan Bergizi Gratis (MBG) menjadi wadah kolaborasi bagi siapa pun yg peduli terhadap program gizi dan kesejahteraan masyarakat.
🔗 https://t.co/Zed9pu0vo2

#ForumMBG #LanjutkanMBG
.
Timothy JOSSGAWIN IN LOS ANGELES #JG1STFMINLA",ExxaLatifa,1307860511317352450,1760775883,0,0,0,0,0,176,in,tray,tray_umum_objek,https://x.com/ExxaLatifa/status/1979463643042582789,yukk bergabung dan ikut berkontribusi dalam forum makan bergizi gratis mbg menjadi wadah kolaborasi bagi siapa pun yg peduli terhadap program gizi dan kesejahteraan masyarakat forummbg lanjutkanmbg timothy jossgawin in los angeles jg stfminla,yukk gabung ikut kontribusi dalam forum jadi wadah kolaborasi bagi siapa pun peduli hadap gizi sejahtera masyarakat forummbg lanjutkanmbg timothy jossgawin los angeles stfminla
2045486168436093061,Vibes lu kayak ompreng mbg soalnya,TAERIYAKll,1428585148958736384,1776516880,0,1,0,0,0,48,in,tray,tray_umum_objek,https://x.com/TAERIYAKll/status/2045486168436093061,vibes lu kayak ompreng mbg soalnya,vibes ompreng soal
2045505027134128163,ngantri ambil ompreng mbg kah guys? https://t.co/GnRFPv5smb,g0ruyeon,1763370681159516160,1776521376,0,1,0,1,0,112,in,tray,tray_umum_objek,https://x.com/g0ruyeon/status/2045505027134128163,ngantri ambil ompreng mbg kah guys,ngantri ambil ompreng kah guys
2045509164202643713,@iyandoras ompreng mbg tapi isinya woonhak??,iyyam04z,1780604203628703744,1776522363,0,0,0,0,0,37,in,tray,tray_umum_objek,https://x.com/iyyam04z/status/2045509164202643713,ompreng mbg tapi isinya woonhak,ompreng isi woonhak
2045535706815336859,Physically men but... au ah takut jadi ompreng mbg,akkr19m,1240500597381459968,1776528691,0,0,0,0,0,17,in,tray,tray_umum_objek,https://x.com/akkr19m/status/2045535706815336859,physically men but au ah takut jadi ompreng mbg,physically men but takut ompreng
2045331412610625681,"@shutuppleasey @menuembegejelek Di minggu ini baru kejadian di kelasku, karena MBG ini sungguh menyita waktu guru kelas dan guru mapel yang udah kepotong 10 menit dan untuk berberes ompreng di kelas, datanglah orang bagian MBG mau bikin konten setelah kami tahfizh di kelas dan itu buat kesel ga kuramahin lantak",tiasshm,1285867339322241024,1776479983,11,0,0,0,0,2661,in,tray,tray_umum_objek,https://x.com/tiasshm/status/2045331412610625681,di minggu ini baru kejadian di kelasku karena mbg ini sungguh menyita waktu guru kelas dan guru mapel yang udah kepotong menit dan untuk berberes ompreng di kelas datanglah orang bagian mbg mau bikin konten setelah kami tahfizh di kelas dan itu buat kesel ga kuramahin lantak,minggu baru jadi kelas sungguh sita waktu guru kelas guru mapel potong menit beres ompreng kelas datang orang bagi mau bikin konten telah kami tahfizh kelas buat kesel kuramahin lantak
2045405732607324379,"Tenaga honorer sekitar 100 - 500 rb / bulan, tukang cuci ompreng MBG 1,5 - 3 JT / bulan. 
Indonesia sakit
Pemimpinnya sakit
Penerima MBG keracunan
@prabowo 
@DPR_RI 
@mprgoid",DidiSupard90648,1875670016097656832,1776497703,0,0,0,0,0,13,in,tray,tray_umum_objek,https://x.com/DidiSupard90648/status/2045405732607324379,tenaga honorer sekitar rb bulan tukang cuci ompreng mbg jt bulan indonesia sakit pemimpinnya sakit penerima mbg keracunan,tenaga honorer sekitar bulan tukang cuci ompreng bulan indonesia sakit pimpin sakit terima racun
2045542491827699824,@Lavandula211 Coba nyari di pinterest 'ompreng MBG',kipiks,1779048178026967040,1776530309,0,0,0,0,0,11,in,tray,tray_umum_objek,https://x.com/kipiks/status/2045542491827699824,coba nyari di pinterest ompreng mbg,coba nyari pinterest ompreng
2045529286451564597,Akhirnya ada guna ompreng mbg yang lebih bermanfaat 🙂↕️👍🏽,_junconscious_,1801993707509694464,1776527160,0,0,0,0,0,7,in,tray,tray_umum_objek,https://x.com/_junconscious_/status/2045529286451564597,akhirnya ada guna ompreng mbg yang lebih bermanfaat,akhir ada guna ompreng lebih manfaat
2045383150780756138,"Ompreng MBG🗿
#mlbb #mobilelegend https://t.co/cFfHu8GELA",bangjohnmlbb,1879096057227026433,1776492319,0,0,0,0,0,21,in,tray,tray_umum_objek,https://x.com/bangjohnmlbb/status/2045383150780756138,ompreng mbg mlbb mobilelegend,ompreng mlbb mobilelegend
2045017529404571741,@sainthoIe @decawarrna berubah jd ompreng mbg,deadlyscen3,1988561512445943808,1776405148,0,0,0,0,0,11,in,tray,tray_umum_objek,https://x.com/deadlyscen3/status/2045017529404571741,berubah jd ompreng mbg,ubah ompreng
1976783074580181356,"@faizal_abidin @Hak2015iim @tempodotco ya lu liat lah rakyat yang dipekerjakan juga tingkahnya gimana, udah dikasih kerjaan buat proses MBG tapi malah seenaknya nyuci ompreng, masak juga seenaknya, pdhl programnya udah bagus. beda pendapat kok ngatain buzzer, blokkkkk",gabutcuy657,1743254023137107968,1760136786,0,0,0,0,0,10,in,tray,tray_umum_objek,https://x.com/gabutcuy657/status/1976783074580181356,ya lu liat lah rakyat yang dipekerjakan juga tingkahnya gimana udah dikasih kerjaan buat proses mbg tapi malah seenaknya nyuci ompreng masak juga seenaknya pdhl programnya udah bagus beda pendapat kok ngatain buzzer blokkkkk,liat lah rakyat kerja tingkah gimana kasih kerja buat proses malah enak nyuci ompreng masak enak pdhl program bagus beda dapat ngatain buzzer blokkkkk
1976751795805602258,"@CNNIndonesia @Anita65219720 Stop MBG, yang hanya menjadi wadah untuk meracuni rakyat oleh para komunis",EMusiran,1604246670027300864,1760129329,0,1,0,0,0,64,in,tray,tray_umum_objek,https://x.com/EMusiran/status/1976751795805602258,stop mbg yang hanya menjadi wadah untuk meracuni rakyat oleh para komunis,stop hanya jadi wadah racun rakyat oleh para komunis
1976694532332007558,"@sociotalker Lha, sekarang juga gurunya udah disuruh ngitung tray makan mbg. Justru kalau diserahkan ke kantin sekolah malah ada yg mengurus, dan itu bukan guru.",WellyRosadi,79647454,1760115676,0,0,0,0,0,224,in,tray,tray_umum_objek,https://x.com/WellyRosadi/status/1976694532332007558,lha sekarang juga gurunya udah disuruh ngitung tray makan mbg justru kalau diserahkan ke kantin sekolah malah ada yg mengurus dan itu bukan guru,lha sekarang guru suruh ngitung tray justru serah kantin sekolah malah ada urus bukan guru
1976683255111033006,"Hoaks jangan dibiarkan tumbuh subur 🚫
Fakta medis sudah jelas terbukti, ompreng MBG aman buat anak-anak kita ✨
Saatnya fokus pada manfaat, bukan fitnah 💪
#LanjutkanMBG https://t.co/H6BG0zycu7",awwahebot,887484958192926720,1760112987,0,0,0,0,0,21,in,tray,tray_umum_objek,https://x.com/awwahebot/status/1976683255111033006,hoaks jangan dibiarkan tumbuh subur fakta medis sudah jelas terbukti ompreng mbg aman buat anak anak kita saatnya fokus pada manfaat bukan fitnah lanjutkanmbg,hoaks jangan biar tumbuh subur fakta medis jelas bukti ompreng aman buat anak anak kita saat fokus manfaat bukan fitnah lanjutkanmbg
1976666991097458976,"Emang kemaren yg keracunan dan yg cepet basi tuh akar permasalahannya di chef nya ya? Bukan di pendistribusian dan penyimpanan bahan baku? Bukan di pemilihan tempat pengelolaan MBG yg kemaren tray nya sampe nyampur sama air got?

Lalu solusinya hire chef?",merseysideliv,1378874700521033732,1760109110,3,0,2,0,0,161,in,tray,tray_umum_objek,https://x.com/merseysideliv/status/1976666991097458976,emang kemaren yg keracunan dan yg cepet basi tuh akar permasalahannya di chef nya ya bukan di pendistribusian dan penyimpanan bahan baku bukan di pemilihan tempat pengelolaan mbg yg kemaren tray nya sampe nyampur sama air got lalu solusinya hire chef,emang kemaren racun cepet basi tuh akar masalah chef bukan distribusi simpan bahan baku bukan pilih tempat kelola kemaren tray sampe nyampur sama air got lalu solusi hire chef
1976439407084536247,@woonjuniee 😭😭 iyaaaa. yg alumunium gitu bukan?? yg kaya ompreng mbg?,aeshin_go,1105486651197775872,1760054849,0,1,0,0,0,55,in,tray,tray_umum_objek,https://x.com/aeshin_go/status/1976439407084536247,iyaaaa yg alumunium gitu bukan yg kaya ompreng mbg,iyaaaa alumunium gitu bukan ompreng
1976439403473232221,"@DakotaGeorgy @prabowo Trus suara dia soal ompreng MBG yg jelas2 ada suratnya terkontaminasi lard gimana? Katanya udah ke cina.
Kok gak ada suaranya?",miayam13rb,1411351072451403783,1760054848,0,0,0,0,0,169,in,tray,tray_umum_objek,https://x.com/miayam13rb/status/1976439403473232221,trus suara dia soal ompreng mbg yg jelas ada suratnya terkontaminasi lard gimana katanya udah ke cina kok gak ada suaranya,trus suara dia soal ompreng jelas ada surat kontaminasi lard gimana kata cina ada suara
1976414660833530240,@ziziiyyy Sekilas kirain tray MBG 🤣,guguguggaa,1757797983012499456,1760048949,0,1,0,0,0,130,in,tray,tray_umum_objek,https://x.com/guguguggaa/status/1976414660833530240,sekilas kirain tray mbg,kilas kirain tray
1976245350697713739,@Homo_sapiens21 Serius? Itu tempat makan MBG ada sertifikat halalnya nggal Haikal?,Schuwandi19,1716101726263242752,1760008583,1,0,0,0,0,53,in,tray,tray_umum_objek,https://x.com/Schuwandi19/status/1976245350697713739,serius itu tempat makan mbg ada sertifikat halalnya nggal haikal,serius tempat ada sertifikat halal nggal haikal
1976215766509945292,"Suami pulang kerja habis mandi kusiapin makannya begini krn emang br dikukus kan gak dipindah di wadah lain, eh katanya kayak jatah makan MBG wkwk
Krn stainless² gt https://t.co/im8TWtNAtF",roepawarna,1957046900,1760001529,0,0,0,0,0,59,in,tray,tray_umum_objek,https://x.com/roepawarna/status/1976215766509945292,suami pulang kerja habis mandi kusiapin makannya begini krn emang br dikukus kan gak dipindah di wadah lain eh katanya kayak jatah makan mbg wkwk krn stainless gt,suami pulang kerja habis mandi kusiapin makan begini emang kukus pindah wadah lain kata jatah wkwk stainless
1976148273028063270,"@ajartwiterran @txtdrimedia Nder, kamu beli makanan dimana pun juga ada penyedap nder😭😭 kok aneh² aja. Yg salah bukan oenyedap di kasus MBG, tp cara penyajian, food tray, dan makanan basi yg bikin org keracunan dan MD",CarolineLukita,1957731982328426496,1759985438,1,1,0,0,0,96,in,tray,tray_umum_objek,https://x.com/CarolineLukita/status/1976148273028063270,nder kamu beli makanan dimana pun juga ada penyedap nder kok aneh aja yg salah bukan oenyedap di kasus mbg tp cara penyajian food tray dan makanan basi yg bikin org keracunan dan md,nder kamu beli makan mana pun ada sedap nder aneh salah bukan oenyedap kasus cara saji food tray makan basi bikin org racun
1976128060551504073,"@Sanpinaa ompreng MBG lubangnya 5, ini sih 4, tapi ya emg sama sih sekilah hahah",jing_haoo,1631473016713658370,1759980618,0,1,0,0,0,14,in,tray,tray_umum_objek,https://x.com/jing_haoo/status/1976128060551504073,ompreng mbg lubangnya ini sih tapi ya emg sama sih sekilah hahah,ompreng lubang emg sama sek hahah
1976059103228342481,"@ridwanhr anak saya suka minta dibawain plastik buat bawa pulang mbg nya pak gub.
sampai rumah trus dikasih ke ayam🫣😁
jarang banget dia makan mbg nya karena pernah lauk yg di tray dia (yg kebetulan dikasihin ke temannya) ada ulatnya🫣",Kenawhysii,1111830077375811584,1759964178,1,0,0,0,0,406,in,tray,tray_umum_objek,https://x.com/Kenawhysii/status/1976059103228342481,anak saya suka minta dibawain plastik buat bawa pulang mbg nya pak gub sampai rumah trus dikasih ke ayam jarang banget dia makan mbg nya karena pernah lauk yg di tray dia yg kebetulan dikasihin ke temannya ada ulatnya,anak saya suka minta dibawain plastik buat bawa pulang pak gub sampai rumah trus kasih ayam jarang banget dia pernah lauk tray dia betul dikasihin teman ada ulat
1975953670614450488,"Masih gahabis pikir kok org org bisa ngira mbg disabotase, ada yg ngasih racun, kepentingan politik dll??! I mean, wake up. Dari 1 dapur bisa aja cuma sebagian yg keracunan ya karena waktu distribusinya emg ngga bareng?? Terus jg ompreng yg bisa beda kebersihannya??",ydwsgf,1342426467704168455,1759939041,0,1,0,0,0,70,in,tray,tray_umum_objek,https://x.com/ydwsgf/status/1975953670614450488,masih gahabis pikir kok org org bisa ngira mbg disabotase ada yg ngasih racun kepentingan politik dll i mean wake up dari dapur bisa aja cuma sebagian yg keracunan ya karena waktu distribusinya emg ngga bareng terus jg ompreng yg bisa beda kebersihannya,masih gahabis pikir org org bisa ngira sabotase ada ngasih racun penting politik mean wake dapur bisa cuma bagi racun waktu distribusi emg ngga bareng terus ompreng bisa beda bersih
1975940856722137473,"Benar, food tray MBG awalnya impor dari China (dikonfirmasi BPJPH pas cek halal di sana, bebas kandungan babi). Tapi pemerintah lagi dorong produksi lokal lewat penghapusan izin impor bahan baku, biar UMKM bisa bersaing (sumber: https://t.co/26jd4acFBI, Juli 2025). Kemandirian emang proses, ini langkah awal. Kamu punya contoh lain?",grok,1720665183188922368,1759935986,0,1,0,0,0,68,in,tray,tray_umum_objek,https://x.com/grok/status/1975940856722137473,benar food tray mbg awalnya impor dari china dikonfirmasi bpjph pas cek halal di sana bebas kandungan babi tapi pemerintah lagi dorong produksi lokal lewat penghapusan izin impor bahan baku biar umkm bisa bersaing sumber juli kemandirian emang proses ini langkah awal kamu punya contoh lain,benar food tray awal impor china konfirmasi bpjph pas cek halal sana bebas kandung babi perintah dorong produksi lokal lewat hapus izin impor bahan baku umkm bisa saing sumber juli mandiri emang proses langkah awal kamu punya contoh lain
1975876662349951091,"Di balik program Makan Bergizi Gratis (MBG), ada kisah sederhana dari Danang Dubra Setyo (18) — pemuda asal Jayanti, Tangerang, yang kini bekerja di dapur MBG bagian cuci ompreng.

“Terima kasih Pak Prabowo atas program ini. Semoga makin banyak lowongan kerja untuk masyarakat,” https://t.co/mJXQdxz7ff",penjagaharapan,1919442948653252608,1759920680,10,14,8,0,0,359,in,tray,tray_umum_objek,https://x.com/penjagaharapan/status/1975876662349951091,di balik program makan bergizi gratis mbg ada kisah sederhana dari danang dubra setyo pemuda asal jayanti tangerang yang kini bekerja di dapur mbg bagian cuci ompreng terima kasih pak prabowo atas program ini semoga makin banyak lowongan kerja untuk masyarakat,balik ada kisah sederhana danang dubra setyo pemuda asal jayanti tangerang kini kerja dapur bagi cuci ompreng terima kasih pak prabowo atas moga makin banyak lowong kerja masyarakat
1975871126388801919,@hahingang_ @jawafess cangkeme kudu disumpel ompreng mbg,dududidamn,895241908410134528,1759919361,0,0,0,0,0,40,in,tray,tray_umum_objek,https://x.com/dududidamn/status/1975871126388801919,cangkeme kudu disumpel ompreng mbg,cangkeme kudu sumpel ompreng
1975868533541319105,@Homo_sapiens21 Wadah aluminium untuk MBG itu HALAL nggak @Saudi_Halal @HalalSummit @HalalNation_ @halalcorner,kipyiksamgong,985730749209788416,1759918742,2,0,0,0,0,79,in,tray,tray_umum_objek,https://x.com/kipyiksamgong/status/1975868533541319105,wadah aluminium untuk mbg itu halal nggak,wadah aluminium halal
1975868043470529017,"@FFOODFESS Bekal aku hari ini, ompreng MBG nya samaan kak ☺️
https://t.co/aBCAbpoiA6",twistie_donut,1055200873,1759918626,0,1,0,0,0,220,in,tray,tray_umum_objek,https://x.com/twistie_donut/status/1975868043470529017,bekal aku hari ini ompreng mbg nya samaan kak,bekal aku hari ompreng sama kak
1975843513280655793,males bgt tweet gw di jump in sama opini begini. yg katanya 'hampir' broke the rules dikasi 'reprimand' loh ya. kalo yg broke the rules dapet apa? ompreng mbg? 😁,calibrinis,1547518042359627776,1759912777,0,0,0,0,0,122,in,tray,tray_umum_objek,https://x.com/calibrinis/status/1975843513280655793,males bgt tweet gw di jump in sama opini begini yg katanya hampir broke the rules dikasi reprimand loh ya kalo yg broke the rules dapet apa ompreng mbg,males bgt tweet jump sama opini begini kata hampir broke rules kasi reprimand loh broke rules dapet apa ompreng
1971747355075793050,"@sabuncuci_otak @Mdy_Asmara1701 Di lab sukabumi ditemukan bakteri dan jamur di MBG,di Lebak  ditemukan dapur MBG dgn tumpukan food tray yg kotor bercampur limbah, Sultan HB x mengatakan menu MBG cepat basi, km pernah membayangkan ga, menyiapkan mknan ribuan porsi  utk disantap jam 12 siang itu masaknya jam brp",Dog_ter_Tifu,1787434316320129024,1758936177,2,0,0,0,1,196,in,tray,tray_suhu_basi,https://x.com/Dog_ter_Tifu/status/1971747355075793050,di lab sukabumi ditemukan bakteri dan jamur di mbg di lebak ditemukan dapur mbg dgn tumpukan food tray yg kotor bercampur limbah sultan hb x mengatakan menu mbg cepat basi km pernah membayangkan ga menyiapkan mknan ribuan porsi utk disantap jam siang itu masaknya jam brp,lab sukabumi temu bakteri jamur lebak temu dapur dgn tumpu food tray kotor campur limbah sultan kata menu cepat basi pernah bayang siap mknan ribu porsi santap jam siang masak jam brp
1970887943335383281,"Semua orang yang telibat dalam kezaliman MBG mendapat dosanya masing-masing.
Mulai dari tray makanan berlapis lemak babi, makanan basi sampai memberikan racun (UPF) ke anak orang.",emulgator23,1312760278728146945,1758731277,0,0,0,0,0,47,in,tray,tray_suhu_basi,https://x.com/emulgator23/status/1970887943335383281,semua orang yang telibat dalam kezaliman mbg mendapat dosanya masing masing mulai dari tray makanan berlapis lemak babi makanan basi sampai memberikan racun upf ke anak orang,semua orang telibat dalam zalim dapat dosa masing masing mulai tray makan lap lemak babi makan basi sampai beri racun upf anak orang
1967042728770064423,"@regar_op0sisi ‼️
Sudah saatnya negara harus mengevaluasi MBG. Manfaat dan Pelaksanaan. ""SEKOLAH GRATIS"" dari PAUD hingga SLTA garansi 100% tidak ada : ulet, keracunan, basi, tray yg hilang dan guru2 hrs ganti rugi..✌
○ itu uang rakyat lho. Bukan uang mbah2mu.",Bambang77197468,702038954426535937,1757814507,0,0,0,0,0,30,in,tray,tray_suhu_basi,https://x.com/Bambang77197468/status/1967042728770064423,sudah saatnya negara harus mengevaluasi mbg manfaat dan pelaksanaan sekolah gratis dari paud hingga slta garansi tidak ada ulet keracunan basi tray yg hilang dan guru hrs ganti rugi itu uang rakyat lho bukan uang mbah mu,saat negara harus evaluasi manfaat laksana sekolah paud hingga slta garansi tidak ada ulet racun basi tray hilang guru hrs ganti rugi uang rakyat lho bukan uang mbah
1971452973575491668,"Sebenarnya klu mau MBG ga basi, klu ngikutin negara2 maju, adalah dgn memasaknya dari pagi. Setidaknya makanan masih anget, diangin2in bentar, trus taroh ke ompreng dan ditutup. Bahkan di Cina sistemnya prasmanan.

Makanya gw meragukan kemaren yg studi MBG belajar apa aja😂",EpicRifqi,1853485940,1758865991,2,0,0,0,0,148,in,tray,tray_suhu_basi,https://x.com/EpicRifqi/status/1971452973575491668,sebenarnya klu mau mbg ga basi klu ngikutin negara maju adalah dgn memasaknya dari pagi setidaknya makanan masih anget diangin in bentar trus taroh ke ompreng dan ditutup bahkan di cina sistemnya prasmanan makanya gw meragukan kemaren yg studi mbg belajar apa aja,benar klu mau basi klu ngikutin negara maju adalah dgn masak pagi tidak makan masih anget angin bentar trus taroh ompreng tutup bahkan cina sistem prasmanan makanya ragu kemaren studi ajar apa
1967040623049114074,"@PreciosaKanti ‼️🥸
Siapapun yg melaksanakan, negara sdh hrs mengevaluasi MBG. Pelaksanaan &amp; manfaat
MBG. 
● Jika MBG diganti ""sekolah gratis"" dari PAUD hingga SLTA garansi tak bakal ada ulet, keracunan, basi, tray hilang hrs diganti guru2..✌",Bambang77197468,702038954426535937,1757814005,0,1,0,0,0,38,in,tray,tray_suhu_basi,https://x.com/Bambang77197468/status/1967040623049114074,siapapun yg melaksanakan negara sdh hrs mengevaluasi mbg pelaksanaan manfaat mbg jika mbg diganti sekolah gratis dari paud hingga slta garansi tak bakal ada ulet keracunan basi tray hilang hrs diganti guru,siapa laksana negara sdh hrs evaluasi laksana manfaat jika ganti sekolah paud hingga slta garansi tak bakal ada ulet racun basi tray hilang hrs ganti guru
1968177854279192967,"Bupati Lumajang melakukan sidak ke dapur Satuan Pemenuhan Pelayan Gizi atas keluhan orang tua siswa krn makanan basi, lauk bau amis, buah potong kecut, makanan belum matang &amp; menemukan dapur MBG belum memiliki mesin pengering untuk ompreng wadah makanan.
https://t.co/pOCd7L9V7N.",FrankyTts,106247388,1758085142,0,0,0,0,0,73,in,tray,tray_suhu_basi,https://x.com/FrankyTts/status/1968177854279192967,bupati lumajang melakukan sidak ke dapur satuan pemenuhan pelayan gizi atas keluhan orang tua siswa krn makanan basi lauk bau amis buah potong kecut makanan belum matang menemukan dapur mbg belum memiliki mesin pengering untuk ompreng wadah makanan,bupati lumajang laku sidak dapur satu penuh layan gizi atas keluh orang tua siswa makan basi lauk bau amis buah potong kecut makan matang temu dapur milik mesin ering ompreng wadah makan
1971166100135215355,"Mbg ni apaan bgt. Kemaren dapat yang pas tutup ompreng dibuka aja udah bau basi njir makanannya, pembunuhan berencana njir. Kata gwa stop dah. Gwa gabutuh MBG butuhnya buku pelajaran njing, harga buku mahal-mahal bgt tai.",Sigm4ritzz,1878286385192566784,1758797595,1,0,0,0,0,170,in,tray,tray_suhu_basi,https://x.com/Sigm4ritzz/status/1971166100135215355,mbg ni apaan bgt kemaren dapat yang pas tutup ompreng dibuka aja udah bau basi njir makanannya pembunuhan berencana njir kata gwa stop dah gwa gabutuh mbg butuhnya buku pelajaran njing harga buku mahal mahal bgt tai,apa bgt kemaren dapat pas tutup ompreng buka bau basi njir makan bunuh rencana njir kata gwa stop dah gwa gabutuh butuh buku ajar njing harga buku mahal mahal bgt tai
1971235217093591277,"@ceritasisikanan @gebethcalled @ARSIPAJA nyokap gw punya catering besar di jakarta, menurut beliau wadah MBG itu kan aluminum, kalo makanan panas langsung ditutup, pasti potensi basi lebih gede. mengingat sekali jalan bisa ratusan porsi, pasti mereka masak dari malem, baru disajiin besok paginya. udh rawan segala2nya",SagitaP_,521009839,1758814074,3,0,0,0,0,137,in,tray,tray_suhu_basi,https://x.com/SagitaP_/status/1971235217093591277,nyokap gw punya catering besar di jakarta menurut beliau wadah mbg itu kan aluminum kalo makanan panas langsung ditutup pasti potensi basi lebih gede mengingat sekali jalan bisa ratusan porsi pasti mereka masak dari malem baru disajiin besok paginya udh rawan segala nya,nyokap punya catering besar jakarta turut beliau wadah aluminum makan panas langsung tutup pasti potensi basi lebih gede ingat sekali jalan bisa ratus porsi pasti mereka masak malem baru disajiin besok pagi udh rawan segala
1970268980574331075,"@Fafaakk @ARSIPAJA Jenengan habis masak masih panas langsung ditutup kayak wadah MBG tidak mbak jualannya? Atau di diamkan dulu sampai dingin baru ditutup wadah, jualan anda berapa pcs sehari?",ekosaputro2404,1572064228382769154,1758583705,0,1,0,0,0,2679,in,tray,tray_suhu_basi,https://x.com/ekosaputro2404/status/1970268980574331075,jenengan habis masak masih panas langsung ditutup kayak wadah mbg tidak mbak jualannya atau di diamkan dulu sampai dingin baru ditutup wadah jualan anda berapa pcs sehari,jeneng habis masak masih panas langsung tutup wadah tidak mbak jual diam dulu sampai dingin baru tutup wadah jual anda berapa pcs hari
1970444646196346889,"@bobby_risakotta 👽🥸
MBG diganti dengan ""Sekolah Gratis"" mulai PAUD hingga SLTA. Garansi 100% tak bakal ada ulat| basi| keracunan| guru tak lagi hrs ganti food tray yg hilang dll.
Kalaupun mau dikorupsi No Problem, yg penting sekolah gratis. TITIK https://t.co/0vaejFnSHY",Bambang77197468,702038954426535937,1758625587,0,0,0,0,0,42,in,tray,tray_suhu_basi,https://x.com/Bambang77197468/status/1970444646196346889,mbg diganti dengan sekolah gratis mulai paud hingga slta garansi tak bakal ada ulat basi keracunan guru tak lagi hrs ganti food tray yg hilang dll kalaupun mau dikorupsi no problem yg penting sekolah gratis titik,ganti sekolah mulai paud hingga slta garansi tak bakal ada ulat basi racun guru tak hrs ganti food tray hilang kalaupun mau korupsi problem penting sekolah titik
1984015896541852149,"@kompascom Ya bener dingin, kalau panas lalu di masukkn oe tempat makan mbg yg tertutup, apa gak basi nanti?
Kalau basi, anak2 keracunan apa malah gak nambah masalah lagi?",ariefpray,360781744,1761861225,2,0,0,0,0,1298,in,tray,tray_suhu_basi,https://x.com/ariefpray/status/1984015896541852149,ya bener dingin kalau panas lalu di masukkn oe tempat makan mbg yg tertutup apa gak basi nanti kalau basi anak keracunan apa malah gak nambah masalah lagi,bener dingin panas lalu masukkn tempat tutup apa basi nanti basi anak racun apa malah nambah masalah
1973011166638256330,Khusus untuk menangani nasi. Orang Jawa sering menempatkan nasi panas di cething. Biar pendinginan nasi bisa secara alami sesuai suhu ruang. Bukan dikipas angin yg mungkin dinginnya hanya diluar. Kontruksi cething bisa dicontoh wadah utk nasi MBG,YuliantoAja8,1632619419917778944,1759237493,0,0,0,0,0,3,in,tray,tray_suhu_basi,https://x.com/YuliantoAja8/status/1973011166638256330,khusus untuk menangani nasi orang jawa sering menempatkan nasi panas di cething biar pendinginan nasi bisa secara alami sesuai suhu ruang bukan dikipas angin yg mungkin dinginnya hanya diluar kontruksi cething bisa dicontoh wadah utk nasi mbg,khusus tangan nasi orang jawa sering tempat nasi panas cething dingin nasi bisa cara alami sesuai suhu ruang bukan kipas angin mungkin dingin hanya luar kontruksi cething bisa contoh wadah nasi
1975051315765186797,"Cegah Keracunan Makan Bergizi Gratis, Dua Siswi Cilacap Ciptakan ""Ompreng"" Pendeteksi Makanan Basi #mbg
https://t.co/WB3Z1YL1tP",SuaraKota_,1969039315998318593,1759723903,0,0,0,0,0,8,in,tray,tray_suhu_basi,https://x.com/SuaraKota_/status/1975051315765186797,cegah keracunan makan bergizi gratis dua siswi cilacap ciptakan ompreng pendeteksi makanan basi mbg,cegah racun dua siswi cilacap cipta ompreng deteksi makan basi
1972246573750145333,"@djoniecash2 @txtdaritaxpayer Kotor beda sih ya sama basi

Komponen paling maut dari MBG ini yang basah-basah selanjutnya dibiarkan sedikit hangat di wadah tertutup
Kalo coba pahamin sedikit soal cara tumbuh mikroba, bakal paham juga kalo itu masalah besar
https://t.co/eA4ndmYuhK",Evasour_A,1487533099,1759055200,13,0,0,0,1,347,in,tray,tray_suhu_basi,https://x.com/Evasour_A/status/1972246573750145333,kotor beda sih ya sama basi komponen paling maut dari mbg ini yang basah basah selanjutnya dibiarkan sedikit hangat di wadah tertutup kalo coba pahamin sedikit soal cara tumbuh mikroba bakal paham juga kalo itu masalah besar,kotor beda sama basi komponen paling maut basah basah lanjut biar sedikit hangat wadah tutup coba pahamin sedikit soal cara tumbuh mikroba bakal paham masalah besar
